class,x,y
1,-0.1589,-0.25465
2,-1.0982,0.39102
2,0.78494,1.7129
2,-1.4779,-0.028499
2,-1.673,-0.70766
2,-0.90209,-1.531
3,2.216,-1.3004
2,-1.7039,-0.55994
1,-0.13799,-0.83237
3,2.0454,-0.23848
1,-0.15765,-0.33155
1,-0.10898,-0.64476
1,-0.46967,0.20316
2,0.50749,1.5752
1,-0.17479,0.027464
2,1.5352,1.4088
1,0.96534,0.32986
2,-0.0032691,-1.313
2,1.4689,0.18193
1,0.092956,-0.29285
2,0.11296,-1.5346
1,0.31844,0.87235
2,-1.5445,-0.45738
2,-1.8102,-0.37948
1,0.58379,0.048369
1,-0.18913,-0.4754
1,0.0047516,-0.46792
2,1.4807,0.10098
2,1.5338,0.024231
1,0.80841,0.56677
1,-0.5592,-0.26879
3,1.5779,-1.2354
1,-0.96793,-0.43691
1,0.5642,-0.018425
2,-0.55296,1.0072
1,0.025353,-0.055071
1,0.26925,0.89848
3,-1.1648,1.641
2,1.5741,1.8034
2,1.743,0.79581
1,0.27587,0.93662
2,0.2531,-1.1656
2,-1.1942,-1.4013
1,-0.49487,-0.85675
2,-0.13145,1.4124
1,0.13345,0.71928
2,-1.8592,-1.1414
1,0.33296,0.27036
3,2.136,-1.297
1,-0.01855,-0.047951
1,0.93917,0.35246
1,-0.44264,-0.53216
1,0.0054611,-0.1556
1,0.5002,0.96256
2,0.14941,1.6709
3,1.3866,-1.1935
1,0.49294,0.88148
1,0.56076,0.413
1,-0.62292,0.31323
1,0.90468,0.57012
2,-0.65283,-1.9625
1,-0.41488,0.21527
1,0.10871,-0.62095
1,0.27667,-0.62916
2,-0.74468,0.93622
1,0.15655,-0.55284
1,-0.69922,-0.24796
1,0.61774,0.051393
1,-0.32695,0.40678
3,1.6469,2.686
2,0.57756,1.7045
2,-1.0587,-1.5377
1,0.41774,-0.16921
1,0.41874,-0.0934
2,1.5546,1.6245
1,-0.74341,-0.55438
1,-0.24526,0.4995
1,0.64424,0.59748
2,0.12075,1.4136
1,-0.49904,0.17148
1,-0.11608,-0.84241
1,-0.055284,0.41136
1,-0.082544,0.33316
1,-0.64159,-0.34623
2,0.11239,1.4024
1,-0.31198,0.12313
2,0.67565,-1.0327
1,0.37484,-0.30436
2,1.8084,0.39664
2,-1.8132,-1.6169
1,-0.68355,-0.59151
1,-0.81265,-0.73742
2,1.724,0.84088
2,-1.1473,-1.8552
2,1.6015,0.51038
1,-0.41294,-0.0021909
1,0.43484,-0.064047
1,0.25687,-0.39716
1,0.11291,0.089847
1,-0.1574,-0.18874
1,0.29877,-0.53561
1,-0.087764,-0.62207
1,0.2376,0.30471
1,0.1051,-0.34113
1,0.84024,0.2905
1,0.35914,0.10105
2,-1.373,-1.4599
1,0.8611,0.025031
1,0.48701,-0.073461
1,-0.15934,0.58921
2,-0.60157,0.9533
1,0.46892,0.21726
2,0.43342,1.7009
2,-0.18783,-1.7904
1,-0.66335,-0.82605
1,-0.45134,-0.79921
1,-0.4356,0.065713
1,-0.18591,0.72258
1,0.27425,0.035083
1,0.65178,0.77281
1,0.18489,0.021627
1,-0.13155,-0.53812
2,-0.0031872,1.4034
1,0.91341,0.65885
1,0.015296,0.41679
1,0.0099697,-0.11609
1,-0.53651,-0.73133
1,-0.95247,-0.35974
1,-0.23522,-0.28121
1,-0.1856,-0.13392
1,0.81894,0.14865
1,0.49009,-0.36353
1,-0.32352,-0.95087
3,1.3945,-1.1606
3,1.7991,2.6942
1,0.3085,0.74473
1,0.17911,0.35861
1,-0.3715,-0.5227
1,0.50869,0.83274
1,-0.0079265,-0.58195
2,1.871,1.2144
1,-0.36766,-0.54214
1,0.51405,-0.46776
2,-0.27059,1.3153
1,-0.34797,-0.37734
2,-1.6082,-1.0879
1,0.016052,-0.066803
1,-0.043841,0.22577
1,-0.82957,-0.60336
2,0.079615,1.6657
1,-0.018023,-0.036694
1,0.46346,-0.35185
2,0.256,-1.3286
2,-0.81441,0.7108
2,-1.5648,-0.7278
2,-0.3603,-1.7525
2,-1.133,-1.6173
1,-0.77244,-0.84887
1,-0.80955,-0.29288
2,-0.90351,0.60151
1,0.058893,0.47063
1,-0.38084,0.041826
1,-0.22392,-0.22775
3,0.052192,2.3326
2,-1.5829,-0.89467
1,0.78427,0.47045
2,-1.0245,0.66343
1,-0.84013,-0.3423
1,-0.31783,0.11736
2,-0.83016,-1.651
1,-0.0025951,-0.28568
3,2.1254,-0.089165
1,-0.32951,-0.76987
1,-0.19261,0.50141
2,1.0884,1.8637
1,0.86569,0.56091
1,-0.32108,-0.57369
1,-0.4213,-0.23956
1,0.62041,0.1207
1,0.074259,0.67397
1,-0.72372,-0.41354
2,1.3391,-0.23559
2,1.2684,1.5411
2,-0.28794,1.4002
1,-0.060944,-0.3844
1,0.046336,0.58279
3,-0.50981,2.09
1,-0.41942,-0.3923
1,-0.55931,-0.7815
1,-0.48382,-0.92162
1,-0.69098,0.009039
3,2.0119,-0.39889
1,0.57151,0.95215
2,1.598,1.6928
2,-1.4971,-0.85748
1,-0.65817,0.069558
2,0.081001,1.3902
1,0.40793,0.74551
3,0.16603,-2.3694
1,0.60005,0.51787
2,0.83186,1.6222
1,-0.31169,-0.83973
3,-0.16174,2.3048
1,-0.55565,-0.83963
1,0.74396,0.59345
1,-0.12135,-0.13385
1,-0.33909,-0.59256
1,0.053917,0.14991
1,-0.9245,-0.16136
2,-1.336,-1.2959
2,1.0538,1.4865
2,-1.3496,0.39682
1,0.46235,0.39523
1,-0.66998,-0.91155
1,-0.24353,-0.26594
2,1.4218,0.15014
1,0.24359,-0.46408
1,-0.46226,0.048592
1,-0.47127,-0.62931
1,-0.18138,0.32568
1,0.54337,0.68211
2,-1.3256,-0.0040436
1,-0.44379,0.029005
1,0.24099,-0.65452
1,0.40074,0.88151
1,0.59775,0.43442
2,1.3404,-0.12288
1,-0.60216,0.10868
2,-0.92908,0.61718
1,0.53103,0.11505
1,-0.40118,-0.88339
1,-0.5612,-0.1184
2,-0.51716,1.2692
1,0.38749,0.34322
1,0.2528,0.94873
3,-2.2137,-2.2314
1,0.2761,0.52374
2,1.8158,0.25194
3,2.5398,0.47913
1,0.61243,0.21324
2,1.4873,1.7847
2,1.4901,0.50264
2,-0.76483,1.202
1,0.58151,0.8233
2,-1.3937,-1.3979
1,-0.013025,0.16605
1,0.1754,0.61247
1,0.7789,0.58884
1,0.90691,0.79457
3,1.9929,2.5443
2,-1.397,-0.010515
1,-0.7879,0.048912
2,1.6807,0.90615
2,1.9885,0.84574
1,0.37714,0.79728
1,0.03411,0.77478
2,0.54079,-0.9934
1,-0.6808,-0.30975
1,-0.22639,-0.80505
1,0.68121,0.6812
1,0.61286,0.56184
1,0.67953,-0.26116
1,-0.45525,-0.35553
2,-1.5635,-0.82007
2,-0.12389,1.5836
2,1.3623,1.2928
1,0.64145,0.804
2,-1.7702,-1.5134
1,-0.25711,0.066309
2,0.42428,1.5131
1,0.66196,-0.1844
1,0.40547,-0.30166
2,1.0805,-0.8578
1,0.48843,0.46477
1,-0.37186,-0.070092
1,-0.39427,0.068932
1,0.67084,0.21262
1,-0.31937,-0.21126
1,0.082835,0.31094
2,-1.612,-1.5991
1,-0.083796,-0.058627
2,-1.8351,-0.81466
2,-0.90944,-1.8033
1,0.030524,0.48535
3,-1.0497,1.6459
2,1.6377,1.5133
1,0.008777,-0.64767
2,1.365,1.6466
2,0.61652,1.6639
2,-1.7118,-1.2733
1,-0.19878,0.17511
1,0.43896,0.78955
1,0.017798,-0.30721
3,-1.879,0.64767
1,0.35386,0.13906
2,1.2058,1.7347
1,0.32588,0.23907
3,2.762,0.90216
2,-0.61919,1.1517
2,-1.8904,-1.0986
1,-0.1958,-0.64497
1,-0.72458,-0.19159
1,-0.36973,-0.12359
2,-1.7086,-1.0427
1,0.40039,-0.2821
3,-2.653,-3.5533
1,-0.060797,0.22796
2,-0.68941,-1.9157
1,-0.64367,-0.14256
1,0.1681,0.408
2,-0.88838,-1.5359
1,0.22123,-0.24648
1,-0.16932,-0.82667
1,-0.65839,0.052167
1,0.069744,0.31932
1,-0.045647,-0.33643
1,0.87631,0.38313
3,2.6836,0.4422
1,0.75606,0.6567
2,-1.4931,-0.42548
1,0.066613,0.58138
1,-0.44992,-0.6677
1,-0.56914,-0.54707
2,1.8013,1.5561
2,0.56206,-1.1699
2,1.6793,0.42128
2,-0.53622,-1.4998
1,0.71803,0.28602
1,-0.32763,-0.70054
2,0.50892,-1.341
1,0.81257,0.58807
2,0.72657,1.8456
2,-1.5435,0.0074256
1,0.68473,0.45936
1,-0.21009,-0.31353
1,-0.30039,0.20298
1,-0.40819,-0.49051
1,-0.47668,-0.091262
1,-0.1351,0.18533
1,-0.12935,0.46171
2,0.30621,1.5295
2,1.3654,1.4799
1,0.22134,0.11376
1,-0.55519,0.27214
1,0.63826,-0.131
3,1.5741,-1.5412
1,-0.56092,0.026188
2,0.51813,1.633
1,0.24889,-0.32217
1,0.35813,0.2783
2,-1.9793,-1.0838
1,-0.038591,0.38585
1,-0.075252,0.29839
1,-0.50608,-0.61875
1,-0.41449,-0.54676
2,1.5704,1.1189
1,0.6615,0.2559
1,0.22604,0.70654
2,-0.91423,-1.849
2,1.6322,0.54765
1,0.60698,0.55957
1,0.24701,0.097493
1,0.21718,-0.39193
1,-0.50052,-0.83819
2,-0.38631,1.3914
2,1.5016,0.55195
1,0.079226,-0.12375
1,-0.40701,-0.19156
2,-0.76106,-1.5738
1,-0.44093,-0.81939
1,-0.72507,-0.84025
1,-0.11883,-0.0083102
1,0.38094,0.035251
2,1.4369,1.6827
1,0.068112,-0.53862
2,-1.3754,-1.8661
1,-0.39054,-0.14696
1,0.52246,-0.45756
1,0.71609,-0.082454
2,-1.6575,-0.50515
1,0.35893,-0.45388
2,-1.4984,-0.59353
1,-0.79111,0.10896
1,0.28927,0.76642
1,-0.45101,-0.63117
1,0.0088703,0.10915
2,0.28397,-1.2266
2,1.1128,1.4489
1,0.20849,-0.17625
1,-0.54199,-0.92114
1,0.88502,0.17841
1,0.48882,0.96044
1,0.58708,0.42977
2,1.125,-0.45498
3,-2.6637,-1.7195
1,0.39136,0.043933
1,-0.86539,-0.61819
1,0.18647,-0.27915
1,-0.74629,-0.38887
2,-1.265,-1.3826
1,-0.67329,-0.94996
2,-1.2867,-1.8683
1,0.75757,0.54609
1,0.43009,0.37092
1,0.91251,0.34655
1,0.07547,-0.46773
1,0.50112,-0.26387
1,-0.30539,0.60277
1,-0.070139,0.38715
2,-1.5977,-1.4667
2,1.3351,1.5035
2,-0.024729,-1.4322
1,-0.56371,-0.54822
3,0.46124,2.5329
2,-1.398,-1.5363
1,0.24777,0.59288
1,-0.85571,-0.22329
3,3.3991,1.0419
2,-1.4587,-1.5071
1,0.36957,-0.51488
1,0.88929,0.72648
1,-0.60369,-0.21501
2,0.32849,1.8397
2,1.574,1.0454
2,1.6483,0.53304
2,1.6244,0.24388
2,-0.31095,-1.621
1,0.044481,-0.17238
2,1.2172,1.7432
1,0.06115,-0.095168
2,-0.12143,-1.5837
1,-0.23418,0.24884
1,-0.085005,-0.6967
1,-0.50944,-0.51332
1,0.50515,0.67598
1,-0.49858,-0.39639
1,0.77598,0.67595
1,-0.43779,-0.78724
2,-1.8313,-1.4818
2,0.00010872,1.4914
1,0.79648,0.47309
1,0.43052,-0.12584
2,1.2853,-0.10826
2,1.8113,0.92981
1,-0.30938,0.35993
2,1.5638,1.3289
1,0.43163,0.0019442
2,-1.1525,0.42672
3,-1.1251,1.43
1,-0.72912,0.13945
1,0.40317,0.85057
1,0.13996,0.71502
2,0.80978,1.6292
1,-0.59,0.19567
2,0.79446,1.5805
1,0.39784,0.15497
1,-0.40881,0.17387
1,-0.19606,-0.14609
1,-0.31284,0.15744
2,-1.8235,-0.57325
1,0.59711,0.6069
1,-0.38811,-0.2191
1,0.56647,0.57288
2,1.6046,1.4729
2,1.3296,1.8141
1,0.41204,0.83769
1,-0.04742,-0.86968
2,1.0323,-0.80619
2,0.0803,1.5947
1,0.77288,0.29507
1,0.51101,0.05115
2,1.54,0.9441
1,0.49628,0.77751
2,-0.89046,1.0472
2,-0.77946,-1.5766
1,-0.23218,-0.14596
1,0.10363,0.10805
1,-0.094675,-0.45379
2,1.3606,1.5655
2,0.90238,1.6226
2,1.0677,1.4927
1,-0.77791,-0.035689
1,0.043389,-0.16431
1,-0.62738,-0.16512
3,-2.5868,-2.4212
2,-1.0683,-1.6418
1,-0.27674,-0.21127
1,0.095452,0.29499
1,0.55164,0.17347
2,1.5117,1.4984
1,-0.77064,-0.41094
1,0.67173,0.44889
1,-0.17183,-0.17816
1,-0.36996,-0.53539
2,1.0999,-0.48953
1,-0.25858,-0.71288
1,-0.24058,-0.21452
2,1.5326,0.77092
1,0.61881,-0.26068
2,-1.6726,-0.90583
3,-1.4453,-3.0699
2,1.3555,-0.19501
1,0.50584,0.59721
1,0.22502,-0.21745
1,0.57486,-0.35547
1,0.30722,0.84725
1,-0.13724,-0.49547
1,0.47953,0.057067
1,0.84722,0.71165
1,0.13799,-0.55535
1,-0.28226,-0.42916
1,0.47729,0.43845
1,0.78718,0.39541
1,0.84115,0.45972
1,0.67532,0.54326
1,0.063627,-0.17857
1,0.069827,-0.50493
2,0.71554,1.5299
1,0.63888,-0.23213
1,-0.30154,-0.33424
2,0.77168,1.61
3,1.6165,2.9102
2,-0.31605,1.1941
2,1.7335,0.5415
2,-0.65067,1.0239
2,-0.64842,0.84929
3,2.1057,2.2231
1,-0.85972,-0.4012
2,1.5551,1.5984
2,-1.4515,-1.3532
1,0.3465,0.50115
1,-0.005705,-0.094255
1,-0.7748,0.14297
2,1.652,1.0854
1,-0.81631,-0.22084
2,-0.63771,0.94111
1,0.60771,0.28366
3,-3.51,0.13639
2,1.4962,1.3954
1,0.43207,0.96536
1,0.16436,-0.66085
2,1.5518,1.8229
3,2.5724,2.1603
1,0.62664,-0.0065217
1,-0.26749,0.24442
1,0.2997,-0.053872
2,-1.8895,-1.3176
2,0.93311,1.5661
3,-0.30089,2.1546
1,0.18721,-0.403
1,-0.74138,0.091627
1,0.85392,0.69219
3,-3.2472,-1.1573
2,1.6457,1.6326
1,0.66951,0.27123
1,-0.32305,-0.28553
2,-0.94598,-1.6852
3,2.2655,2.4337
1,0.42711,0.82044
1,0.64761,-0.19888
2,0.21671,-1.3629
1,0.23097,-0.26163
2,1.2549,1.9603
2,0.4339,-1.2185
1,0.58819,0.8688
1,-0.53366,-0.41132
1,0.53679,0.33037
1,-0.044875,0.35709
1,-0.62364,-0.94369
1,-0.5293,-0.56159
2,0.68515,-0.8508
1,0.54306,-0.27985
1,-0.38996,-0.4821
1,-0.063242,0.83254
1,0.66272,0.24172
2,0.97272,1.5845
2,-0.17016,1.3618
2,-0.70607,-1.6296
1,-0.37534,-0.14337
3,0.69071,3.3654
1,-0.095303,0.068942
1,0.56053,0.29615
1,0.59197,0.73761
2,0.31451,-1.3002
1,0.91061,0.44505
1,-0.90664,-0.64479
1,-0.65232,-0.17097
1,0.82625,0.36185
1,-0.24734,0.49132
1,0.55691,-0.079294
2,1.5591,0.40543
1,0.54784,-0.054306
1,0.46602,0.32094
1,-0.30011,-0.3917
2,1.0051,1.9671
1,-0.47803,-0.1421
1,0.053615,0.53526
2,1.6077,1.1173
2,0.72773,-1.0125
1,0.16477,-0.40829
2,0.1172,1.4791
2,-1.316,0.33135
1,-0.24723,0.33741
1,-0.18512,-0.27496
1,0.19982,0.72453
3,2.4502,2.6096
2,-0.23088,1.3296
1,0.58407,-0.34133
1,0.47905,0.42665
2,-1.8476,-0.59897
1,-0.085192,-0.064851
2,-1.5748,-0.88493
1,0.11304,0.28619
1,-0.72384,-0.74121
2,1.6094,0.511
1,0.28344,-0.15229
2,-1.7494,-1.1646
1,0.47557,-0.16524
1,0.67168,0.49963
1,0.56292,0.65094
2,0.33406,1.7401
1,-0.5044,-0.099301
1,-0.26244,-0.71958
2,-0.9522,0.74934
2,-0.89686,-1.8017
1,0.38118,-0.056165
2,0.91847,1.736
1,0.55494,-0.18302
1,0.74585,0.40234
1,-0.51595,0.21229
2,-0.38567,1.3301
2,-0.10099,1.3435
3,1.6809,2.7714
1,0.20394,-0.71584
1,-0.29723,-0.72348
1,-0.15831,0.308
2,-0.95039,0.57914
1,0.036823,-0.17614
1,-0.10539,0.58552
2,-1.6942,-1.0774
1,-0.56434,-0.15153
2,-0.94105,0.58231
1,0.16957,0.40721
2,1.6591,1.3584
2,1.3254,0.053334
1,0.13508,0.54569
1,0.67655,0.56237
2,-0.92767,0.60861
1,0.30106,0.20331
1,-0.26235,0.59363
1,-0.25322,-0.67506
1,0.49394,0.81678
1,0.13714,-0.25797
2,-1.1433,-1.7684
1,0.73806,0.93832
2,-0.25935,-1.4714
2,-0.57528,-1.7053
2,1.8164,1.6301
1,0.17044,0.76469
1,0.21289,-0.27234
1,0.64603,0.53507
1,-0.022198,0.10428
1,0.88644,0.1359
2,0.96295,-0.74535
1,0.071736,0.50436
1,0.42391,-0.50775
1,0.079599,-0.45743
1,-0.54492,-0.37628
1,-0.2592,-0.96036
1,0.58712,0.47338
1,-0.23143,-0.36765
1,-0.18701,0.67151
2,-0.13106,-1.6287
2,-0.9358,0.70283
3,1.6068,-0.90672
1,0.43567,0.0012816
1,-0.78989,-0.53205
1,-0.29359,0.21726
2,1.2796,-0.50879
1,-0.26129,-0.6729
1,0.48856,-0.47792
1,0.80306,0.26358
1,0.75106,0.7053
2,0.12114,-1.2684
2,-1.7098,-0.6165
1,0.63123,-0.043796
1,0.13074,-0.59194
1,-0.34203,0.0092964
1,0.7177,0.26383
2,1.3632,0.1149
2,0.95068,1.6434
1,0.50588,0.13551
1,-0.42884,-0.37771
2,1.4782,1.4097
3,2.3545,-0.37882
1,-0.086843,-0.009277
1,-0.25166,-0.63377
1,0.086016,-0.21373
2,-1.3666,-1.6611
1,0.085753,0.50658
1,-0.073883,0.40348
1,-0.30336,0.38909
2,0.05457,1.6026
2,-1.2792,-1.6686
1,0.07439,-0.15678
2,1.309,-0.47487
2,1.213,1.6401
1,0.23916,0.81064
2,1.9093,0.78295
2,-1.0161,0.67819
1,-0.96766,-0.66288
2,1.6636,0.99769
1,0.0044038,0.32386
2,-1.3446,-1.3397
1,-0.23495,0.33403
1,0.68945,0.29659
1,-0.24086,0.17487
1,-0.53959,-0.091962
3,-2.3782,-0.26093
1,-0.22789,-0.68447
1,0.82784,0.8145
1,0.34933,0.48655
1,0.11414,-0.082922
1,0.014925,0.64448
3,-2.0257,-2.4017
1,0.029294,-0.82459
1,-0.48671,-0.94647
1,-0.37845,0.10629
1,-0.69233,0.084387
1,-0.31778,0.65728
2,-0.66313,-1.5493
2,1.9464,1.1845
1,-0.44729,0.13445
2,1.6395,0.37209
1,0.61116,0.16278
1,0.30008,-0.026259
1,-0.063335,-0.49449
1,0.67971,-0.024884
1,-0.075454,0.74799
2,-0.95143,0.86356
1,0.33331,0.48399
2,1.0339,1.5974
2,-1.2258,-1.4643
2,-0.17131,-1.5042
1,0.6487,0.20424
1,-0.52278,-0.93774
2,-1.4359,0.19816
2,-0.88991,0.71635
1,-0.037678,-0.53817
1,0.24309,0.028305
1,-0.56909,-0.069011
1,-0.15924,0.044947
1,-0.44428,-0.18757
3,-0.76105,-3.1559
1,-0.23721,-0.20216
2,1.1963,-0.20144
2,0.35185,1.475
1,-0.53341,-0.38164
1,-0.58412,-0.39196
1,0.10721,0.46832
1,0.28294,0.10717
2,0.065522,-1.3558
2,1.1089,1.7498
2,-0.067485,-1.538
1,0.2767,-0.1758
1,-0.17009,0.22946
1,-0.35361,0.50085
1,-0.28242,0.10958
1,0.92827,0.67652
1,0.13404,0.17437
1,-0.2574,0.59732
1,0.91424,0.29001
1,0.50374,-0.11627
3,2.901,2.5519
1,0.30085,0.086888
1,0.27264,-0.35107
1,0.96193,0.29648
1,-0.27498,-0.35953
1,0.1973,-0.2847
1,-0.56884,-0.41567
1,-0.25358,0.16135
1,-0.1457,0.54765
1,0.68762,0.49237
2,1.5487,0.75756
1,0.10376,0.24832
2,-1.3838,-1.6359
1,-0.36508,-0.52131
1,0.88492,0.24452
1,-0.64968,-0.21137
1,0.41983,0.12389
1,-0.53337,-0.53839
2,-1.334,-1.757
1,-0.19587,0.32708
3,-0.44951,2.0798
2,-1.6357,-1.237
2,0.29055,-1.4207
2,-1.329,0.54065
1,-0.34808,-0.95151
1,0.5007,-0.27715
1,-0.46366,-0.85678
1,-0.24669,0.061125
1,-0.22139,0.084335
1,-0.32664,-0.35748
1,0.1843,-0.64067
2,0.66869,1.7781
1,-0.33636,0.36166
2,-0.11344,-1.3877
1,0.021207,-0.08002
2,0.047054,1.3721
3,0.81836,2.4587
3,-1.4666,-2.5285
2,1.1958,1.3941
2,1.4839,0.5031
1,0.025503,-0.13368
1,-0.026779,-0.20954
1,0.51829,0.39709
1,0.17076,0.18444
2,1.8124,1.5295
1,0.45362,0.13502
2,-1.228,0.14884
2,0.74659,1.7923
2,-1.6751,-1.1166
1,-0.18943,0.29435
1,0.070665,0.50313
2,1.81,0.45755
3,0.0055258,2.4019
1,0.10606,0.77548
2,1.4038,1.3442
1,0.54276,-0.24652
1,-0.45131,-0.27187
2,1.5774,0.31012
1,0.15856,0.16186
1,-0.5416,-0.29174
1,0.97091,0.36929
1,-0.66623,0.10516
2,1.1603,-0.45885
2,-0.5354,-1.8662
1,0.35449,-0.16892
2,-1.7407,-0.13567
1,-0.68799,-0.84544
1,-0.51017,0.25184
1,0.26942,-0.46464
1,0.054188,-0.70483
3,-3.1565,-0.75873
1,-0.27174,-0.71175
2,-0.14123,-1.5555
1,-0.34003,0.12977
1,0.41573,0.80604
1,-0.41434,-0.22422
1,0.93777,0.20164
1,0.31838,0.43174
2,-1.8531,-1.5339
2,0.59504,1.7488
3,0.35104,2.5577
1,-0.71554,-0.46104
1,0.022381,-0.41718
1,-0.2015,-0.48803
1,-0.18358,-0.29989
2,0.82103,1.9622
1,-0.5384,-0.68186
1,0.23462,0.17503
2,1.8756,1.4936
2,-0.046851,1.391
1,0.50563,-0.24415
1,0.50492,0.22018
1,0.93908,0.31538
1,-0.19264,0.19727
1,-0.29634,-0.40454
2,0.94313,1.5576
2,-1.8419,-0.34622
2,0.374,1.7076
1,0.1556,-0.21119
1,0.23947,0.090109
3,-1.9064,-2.4639
1,-0.58788,0.20128
1,0.4113,0.48312
2,0.45726,-1.0471
1,0.53356,0.35267
2,-1.4325,-1.1165
1,-0.31144,-0.56535
1,0.82075,0.82537
2,1.3381,1.7138
2,0.28108,1.6276
2,1.5604,1.6711
2,-1.8601,-1.3846
1,0.61201,0.32188
2,-1.1509,-1.7731
1,-0.1117,-0.3198
1,-0.01394,0.20498
2,1.3836,1.7719
1,-0.36734,-0.14407
1,0.39183,0.30878
1,-0.29531,-0.68792
1,-0.28041,0.45922
1,0.083962,-0.062449
1,-0.028696,-0.3618
1,0.6988,-0.060167
1,-0.46266,0.15537
1,-0.46679,0.11376
1,-0.18373,-0.32839
1,-0.32674,0.50813
1,0.50808,0.3984
1,-0.048495,0.48973
1,0.42782,-0.23559
2,0.22306,-1.2326
2,-0.038081,-1.5963
1,-0.31362,0.63547
1,0.32802,0.70179
1,0.03991,0.78358
1,0.76217,0.84367
1,0.55819,-0.26023
1,0.1249,0.74315
1,-0.74076,-0.5486
1,-0.56088,0.051959
1,0.29223,-0.45097
2,-1.2303,0.36537
1,0.79541,0.35698
1,-0.21697,-0.46695
1,0.7063,-0.10239
2,0.1879,1.7603
1,0.6057,0.71075
1,0.11061,-0.35804
1,0.44954,0.73358
1,0.12517,-0.22628
1,-0.54902,-0.47951
1,0.23892,-0.38683
1,0.0031688,-0.49269
1,0.67029,0.59997
1,-0.10973,0.15298
2,0.28288,1.5216
1,-0.28276,-0.037342
2,-0.53715,1.0076
2,-0.37076,1.0828
1,0.62803,0.40343
2,0.73203,-1.1828
1,0.38964,-0.12354
1,-0.76768,-0.86837
1,-0.16642,-0.84466
1,0.037516,-0.79868
2,-1.7481,-1.111
1,0.21943,-0.57968
1,-0.044949,0.55888
2,-0.43653,1.2433
1,0.19745,0.37756
1,-0.33905,-0.3345
1,-0.13443,-0.47761
1,0.26669,0.90637
2,-1.3899,0.54371
1,-0.22708,-0.71889
1,0.29787,0.1986
1,-0.096708,0.38132
2,-1.1506,0.51195
1,-0.61382,0.19964
3,0.6637,-1.9011
2,1.8739,0.90625
3,-1.1914,-3.2864
1,-0.046118,-0.13217
2,1.4959,1.0991
2,-0.27858,1.2585
3,0.90434,2.6597
2,-0.82419,-1.5975
3,2.0304,-0.25904
2,-0.27484,-1.7218
1,0.48545,0.63469
1,0.14211,0.033852
1,0.86069,0.76083
1,-0.84671,-0.4034
2,-1.1954,0.2606
1,0.47107,0.85455
3,-2.5057,-1.3495
2,0.76644,1.6718
1,-0.3221,0.070788
2,-0.90011,-1.8154
3,-1.4042,-2.685
2,-1.6842,-0.4726
2,1.6923,0.046201
1,-0.46385,-0.92196
1,0.17142,-0.51411
1,-0.87426,-0.59267
3,2.5003,2.1608
1,-0.048039,0.35329
1,-0.33695,-0.20834
2,-0.35493,-1.6588
1,0.58112,0.46587
2,1.9805,1.0971
1,0.73349,0.33758
1,-0.27426,-0.49031
1,-0.86051,-0.77448
1,0.11409,0.5492
1,-0.29534,-0.84773
1,-0.45873,-0.62936
1,-0.033491,-0.15651
1,0.52276,-0.25437
2,1.1798,1.6693
2,-1.6958,-0.61675
1,-0.84184,0.025962
3,-2.8452,-1.7806
3,0.54898,-2.151
2,1.4607,0.38052
1,0.59692,0.35545
3,0.97742,2.7299
1,0.37362,0.13688
1,-0.43917,-0.53815
1,0.90232,0.12843
1,0.15575,-0.19238
2,0.7452,-1.0312
1,0.74795,0.65033
1,0.16533,0.60162
3,2.505,0.91832
3,-1.4264,1.4196
2,0.413,-1.304
1,-0.89913,-0.66077
1,-0.33834,-0.34002
1,-0.16039,0.68829
1,0.68096,0.86589
1,-0.77501,0.030028
1,0.48421,-0.021949
2,1.3732,0.13388
1,-0.88883,-0.45312
1,0.60041,0.74067
1,0.12832,0.12614
1,-0.18049,-0.90925
1,-0.42212,0.24643
1,-0.20106,-0.71237
2,-1.6426,-0.25029
1,-0.3874,-0.91004
1,-0.22932,-0.89409
2,0.41977,-1.1777
1,0.061901,-0.0037489
1,0.15471,0.13134
2,-0.69379,-1.5362
1,-0.72412,-0.61584
1,0.32058,-0.037855
1,0.33158,0.71781
1,0.67102,0.69606
2,-0.19647,-1.5821
1,-0.4153,-0.59698
1,-0.92338,-0.53715
1,-0.56924,-0.31387
1,0.34104,-0.24167
1,0.015317,-0.38412
1,-0.41844,0.041978
1,-0.24316,-0.28749
3,0.12712,2.3373
1,-0.54345,-0.32754
1,0.32855,0.71894
1,-0.33867,-0.34227
3,-1.5835,-3.2379
1,-0.50185,0.11515
2,1.0958,1.8839
2,-0.80674,-1.8252
1,0.57862,-0.13441
1,0.97527,0.48756
2,-1.2852,0.057546
1,-0.12833,0.44023
2,1.555,0.57086
1,0.28985,0.22411
1,0.16892,-0.33645
2,0.21996,1.7999
2,-1.5399,0.076967
1,-0.073278,-0.60907
1,-0.18345,-0.52221
1,-0.97798,-0.49942
1,0.31524,0.87215
3,2.5017,2.1282
2,1.4197,1.3214
1,-0.064477,-0.31318
1,-0.59972,-0.202
2,0.43621,-1.0374
1,-0.4801,0.26806
3,0.097169,-3.1849
1,-0.020626,-0.61701
1,-0.7268,-0.24253
2,-1.6711,-1.0365
1,-0.3378,-0.22653
2,0.56228,1.5598
2,-0.77512,-1.683
1,0.97838,0.46423
1,-0.35805,-0.2152
1,-0.84141,-0.19613
1,0.88782,0.17488
3,2.4146,-0.20565
1,0.10262,0.56757
1,-0.26001,0.034968
